0.148,1.17103
0.149,1.17235
0.15,1.17367
0.151,1.17499
0.152,1.17632
0.153,1.17765
0.154,1.17898
0.155,1.18032
0.156,1.18165
0.157,1.18299
0.158,1.18433
0.159,1.18568
0.16,1.18702
0.161,1.18837
0.162,1.18972
0.163,1.19107
0.164,1.19243
0.165,1.19379
0.166,1.19515
0.167,1.19651
0.168,1.19787
0.169,1.19924
0.17,1.20061
0.171,1.20198
0.172,1.20336
0.173,1.20473
0.174,1.20611
0.175,1.20749
0.176,1.20888
0.177,1.21026
0.178,1.21165
0.179,1.21304
0.18,1.21443
0.181,1.21583
0.182,1.21723
0.183,1.21863
0.184,1.22003
0.185,1.22144
0.186,1.22284
0.187,1.22425
0.188,1.22567
0.189,1.22708
0.19,1.2285
0.191,1.22992
0.192,1.23134
0.193,1.23277
0.194,1.23419
0.195,1.23562
0.196,1.23705
0.197,1.23849
0.198,1.23993
0.199,1.24136
0.2,1.24281
0.201,1.24425
0.202,1.2457
0.203,1.24715
0.204,1.2486
0.205,1.25005
0.206,1.25151
0.207,1.25297
0.208,1.25443
0.209,1.25589
0.21,1.25736
0.211,1.25883
0.212,1.2603
0.213,1.26177
0.214,1.26325
0.215,1.26472
0.216,1.26621
0.217,1.26769
0.218,1.26917
0.219,1.27066
0.22,1.27215
0.221,1.27365
0.222,1.27514
0.223,1.27664
0.224,1.27814
0.225,1.27965
0.226,1.28115
0.227,1.28266
0.228,1.28417
0.229,1.28568
0.23,1.2872
0.231,1.28872
0.232,1.29024
0.233,1.29176
0.234,1.29329
0.235,1.29482
0.236,1.29635
0.237,1.29788
0.238,1.29942
0.239,1.30096
0.24,1.3025
0.241,1.30404
0.242,1.30559
0.243,1.30714
0.244,1.30869
0.245,1.31024
0.246,1.3118
0.247,1.31336
0.248,1.31492
0.249,1.31648
0.25,1.31805
0.251,1.31962
0.252,1.32119
0.253,1.32277
0.254,1.32434
0.255,1.32592
0.256,1.32751
0.257,1.32909
0.258,1.33068
0.259,1.33227
0.26,1.33386
0.261,1.33546
0.262,1.33705
0.263,1.33865
0.264,1.34026
0.265,1.34186
0.266,1.34347
0.267,1.34508
0.268,1.34669
0.269,1.34831
0.27,1.34993
0.271,1.35155
0.272,1.35317
0.273,1.3548
0.274,1.35643
0.275,1.35806
0.276,1.3597
0.277,1.36133
0.278,1.36297
0.279,1.36461
0.28,1.36626
0.281,1.36791
0.282,1.36956
0.283,1.37121
0.284,1.37287
0.285,1.37452
0.286,1.37618
0.287,1.37785
0.288,1.37951
0.289,1.38118
0.29,1.38285
0.291,1.38453
0.292,1.38621
0.293,1.38789
0.294,1.38957
0.295,1.39125
0.296,1.39294
0.297,1.39463
0.298,1.39632
0.299,1.39802
0.3,1.39972
0.301,1.40142
0.302,1.40312
0.303,1.40483
0.304,1.40654
0.305,1.40825
0.306,1.40996
0.307,1.41168
0.308,1.4134
0.309,1.41512
0.31,1.41685
0.311,1.41858
0.312,1.42031
0.313,1.42204
0.314,1.42378
0.314999,1.42552
0.315999,1.42726
0.316999,1.429
0.317999,1.43075
0.318999,1.4325
0.319999,1.43425
0.320999,1.43601
0.321999,1.43777
0.322999,1.43953
0.323999,1.44129
0.324999,1.44306
0.325999,1.44483
0.326999,1.4466
0.327999,1.44838
0.328999,1.45015
0.329999,1.45194
0.330999,1.45372
0.331999,1.4555
0.332999,1.45729
0.333999,1.45908
0.334999,1.46088
0.335999,1.46268
0.336999,1.46448
0.337999,1.46628
0.338999,1.46809
0.339999,1.46989
0.340999,1.4717
0.341999,1.47352
0.342999,1.47534
0.343999,1.47716
0.344999,1.47898
0.345999,1.4808
0.346999,1.48263
0.347999,1.48446
0.348999,1.4863
0.349999,1.48813
0.350999,1.48997
0.351999,1.49182
0.352999,1.49366
0.353999,1.49551
0.354999,1.49736
0.355999,1.49921
0.356999,1.50107
0.357999,1.50293
0.358999,1.50479
0.359999,1.50666
0.360999,1.50852
0.361999,1.5104
0.362999,1.51227
0.363999,1.51415
0.364999,1.51603
0.365999,1.51791
0.366999,1.51979
0.367999,1.52168
0.368999,1.52357
0.369999,1.52547
0.370999,1.52736
0.371999,1.52926
0.372999,1.53117
0.373999,1.53307
0.374999,1.53498
0.375999,1.53689
0.376999,1.53881
0.377999,1.54072
0.378999,1.54264
0.379999,1.54457
0.380999,1.54649
0.381999,1.54842
0.382999,1.55035
0.383999,1.55229
0.384999,1.55423
0.385999,1.55617
0.386999,1.55811
0.387999,1.56006
0.388999,1.56201
0.389999,1.56396
0.390999,1.56591
0.391998,1.56787
0.392998,1.56983
0.393998,1.5718
0.394998,1.57377
0.395998,1.57574
0.396998,1.57771
0.397998,1.57968
0.398998,1.58166
0.399998,1.58365
0.400998,1.58563
0.401998,1.58762
0.402998,1.58961
0.403998,1.5916
0.404998,1.5936
0.405998,1.5956
0.406998,1.5976
0.407998,1.59961
0.408998,1.60162
0.409998,1.60363
0.410998,1.60565
0.411998,1.60767
0.412998,1.60969
0.413998,1.61171
0.414998,1.61374
0.415998,1.61577
0.416998,1.6178
0.417998,1.61984
0.418998,1.62188
0.419998,1.62392
0.420998,1.62596
0.421998,1.62801
0.422998,1.63006
0.423998,1.63212
0.424998,1.63418
0.425998,1.63624
0.426998,1.6383
0.427998,1.64037
0.428998,1.64244
0.429998,1.64451
0.430998,1.64659
0.431998,1.64867
0.432998,1.65075
0.433998,1.65283
0.434998,1.65492
0.435998,1.65701
0.436998,1.65911
0.437998,1.66121
0.438998,1.66331
0.439998,1.66541
0.440998,1.66752
0.441998,1.66963
0.442998,1.67174
0.443998,1.67386
0.444998,1.67598
0.445998,1.6781
0.446998,1.68022
0.447998,1.68235
0.448998,1.68448
0.449998,1.68662
0.450998,1.68876
0.451998,1.6909
0.452998,1.69304
0.453998,1.69519
0.454998,1.69734
0.455998,1.6995
0.456998,1.70165
0.457998,1.70381
0.458998,1.70598
0.459998,1.70814
0.460998,1.71031
0.461998,1.71249
0.462998,1.71466
0.463998,1.71684
0.464998,1.71902
0.465998,1.72121
0.466998,1.7234
0.467998,1.72559
0.468998,1.72778
0.469997,1.72998
0.470997,1.73218
0.471997,1.73439
0.472997,1.7366
0.473997,1.73881
0.474997,1.74102
0.475997,1.74324
0.476997,1.74546
0.477997,1.74769
0.478997,1.74991
0.479997,1.75214
0.480997,1.75438
0.481997,1.75661
0.482997,1.75885
0.483997,1.7611
0.484997,1.76334
0.485997,1.76559
0.486997,1.76785
0.487997,1.7701
0.488997,1.77236
0.489997,1.77463
0.490997,1.77689
0.491997,1.77916
0.492997,1.78143
0.493997,1.78371
0.494997,1.78599
0.495997,1.78827
0.496997,1.79056
0.497997,1.79285
0.498997,1.79514
0.499997,1.79744
0.500997,1.79974
0.501997,1.80204
0.502997,1.80434
0.503997,1.80665
0.504997,1.80896
0.505997,1.81128
0.506997,1.8136
0.507997,1.81592
0.508997,1.81825
0.509997,1.82058
0.510997,1.82291
0.511997,1.82524
0.512997,1.82758
0.513997,1.82992
0.514997,1.83227
0.515997,1.83462
0.516997,1.83697
0.517997,1.83933
0.518997,1.84169
0.519997,1.84405
0.520997,1.84641
0.521997,1.84878
0.522997,1.85116
0.523997,1.85353
0.524997,1.85591
0.525997,1.85829
0.526997,1.86068
0.527997,1.86307
0.528997,1.86546
0.529997,1.86786
0.530997,1.87026
0.531997,1.87266
0.532997,1.87507
0.533997,1.87748
0.534997,1.87989
0.535997,1.88231
0.536997,1.88472
0.537997,1.88715
0.538997,1.88958
0.539997,1.89201
0.540997,1.89444
0.541997,1.89688
0.542997,1.89932
0.543997,1.90176
0.544997,1.90421
0.545997,1.90666
0.546997,1.90911
0.547997,1.91157
0.548997,1.91403
0.549996,1.9165
0.550996,1.91897
0.551996,1.92144
0.552996,1.92391
0.553996,1.92639
0.554996,1.92887
0.555996,1.93136
0.556996,1.93385
0.557996,1.93634
0.558996,1.93884
0.559996,1.94134
0.560996,1.94384
0.561996,1.94635
0.562996,1.94886
0.563996,1.95137
0.564996,1.95389
0.565996,1.95641
0.566996,1.95893
0.567996,1.96146
0.568996,1.96399
0.569996,1.96652
0.570996,1.96906
0.571996,1.9716
0.572996,1.97415
0.573996,1.9767
0.574996,1.97925
0.575996,1.98181
0.576996,1.98437
0.577996,1.98693
0.578996,1.9895
0.579996,1.99207
0.580996,1.99464
0.581996,1.99722
0.582996,1.9998
0.583996,2.00238
0.584996,2.00497
0.585996,2.00756
0.586996,2.01016
0.587996,2.01276
0.588996,2.01536
0.589996,2.01797
0.590996,2.02058
0.591996,2.02319
0.592996,2.02581
0.593996,2.02843
0.594996,2.03105
0.595996,2.03368
0.596996,2.03631
0.597996,2.03895
0.598996,2.04158
0.599996,2.04423
0.600996,2.04687
0.601996,2.04952
0.602996,2.05218
0.603996,2.05483
0.604996,2.05749
0.605996,2.06016
0.606996,2.06283
0.607996,2.0655
0.608996,2.06817
0.609996,2.07085
0.610996,2.07353
0.611996,2.07622
0.612996,2.07891
0.613996,2.0816
0.614996,2.0843
0.615996,2.087
0.616996,2.08971
0.617996,2.09242
0.618996,2.09513
0.619996,2.09784
0.620996,2.10056
0.621996,2.10329
0.622996,2.10601
0.623996,2.10875
0.624996,2.11148
0.625996,2.11422
0.626996,2.11696
0.627995,2.11971
0.628995,2.12246
0.629995,2.12521
0.630995,2.12797
0.631995,2.13073
0.632995,2.13349
0.633995,2.13626
0.634995,2.13903
0.635995,2.14181
0.636995,2.14459
0.637995,2.14737
0.638995,2.15016
0.639995,2.15295
0.640995,2.15574
0.641995,2.15854
0.642995,2.16134
0.643995,2.16415
0.644995,2.16696
0.645995,2.16977
0.646995,2.17259
0.647995,2.17541
0.648995,2.17824
0.649995,2.18107
0.650995,2.1839
0.651995,2.18674
0.652995,2.18958
0.653995,2.19242
0.654995,2.19527
0.655995,2.19812
0.656995,2.20098
0.657995,2.20384
0.658995,2.2067
0.659995,2.20957
0.660995,2.21244
0.661995,2.21532
0.662995,2.2182
0.663995,2.22108
0.664995,2.22397
0.665995,2.22686
0.666995,2.22975
0.667995,2.23265
0.668995,2.23555
0.669995,2.23846
0.670995,2.24137
0.671995,2.24428
0.672995,2.2472
0.673995,2.25012
0.674995,2.25305
0.675995,2.25598
0.676995,2.25891
0.677995,2.26185
0.678995,2.26479
0.679995,2.26774
0.680995,2.27069
0.681995,2.27364
0.682995,2.2766
0.683995,2.27956
0.684995,2.28253
0.685995,2.2855
0.686995,2.28847
0.687995,2.29145
0.688995,2.29443
0.689995,2.29742
0.690995,2.3004
0.691995,2.3034
0.692995,2.3064
0.693995,2.3094
0.694995,2.3124
0.695995,2.31541
0.696995,2.31842
0.697995,2.32144
0.698995,2.32446
0.699995,2.32749
0.700995,2.33052
0.701995,2.33355
0.702995,2.33659
0.703995,2.33963
0.704994,2.34268
0.705994,2.34573
0.706994,2.34878
0.707994,2.35184
0.708994,2.3549
0.709994,2.35797
0.710994,2.36104
0.711994,2.36411
0.712994,2.36719
0.713994,2.37027
0.714994,2.37336
0.715994,2.37645
0.716994,2.37954
0.717994,2.38264
0.718994,2.38574
0.719994,2.38885
0.720994,2.39196
0.721994,2.39507
0.722994,2.39819
0.723994,2.40132
0.724994,2.40444
0.725994,2.40758
0.726994,2.41071
0.727994,2.41385
0.728994,2.41699
0.729994,2.42014
0.730994,2.4233
0.731994,2.42645
0.732994,2.42961
0.733994,2.43278
0.734994,2.43595
0.735994,2.43912
0.736994,2.4423
0.737994,2.44548
0.738994,2.44866
0.739994,2.45185
0.740994,2.45505
0.741994,2.45824
0.742994,2.46145
0.743994,2.46465
0.744994,2.46786
0.745994,2.47108
0.746994,2.4743
0.747994,2.47752
0.748994,2.48075
0.749994,2.48398
0.750994,2.48722
0.751994,2.49046
0.752994,2.4937
0.753994,2.49695
0.754994,2.5002
0.755994,2.50346
0.756994,2.50672
0.757994,2.50999
0.758994,2.51326
0.759994,2.51653
0.760994,2.51981
0.761994,2.52309
0.762994,2.52638
0.763994,2.52967
0.764994,2.53297
0.765994,2.53627
0.766994,2.53957
0.767994,2.54288
0.768994,2.54619
0.769994,2.54951
0.770994,2.55283
0.771994,2.55616
0.772994,2.55949
0.773994,2.56282
0.774994,2.56616
0.775994,2.56951
0.776994,2.57285
0.777994,2.57621
0.778994,2.57956
0.779994,2.58292
0.780994,2.58629
0.781994,2.58966
0.782993,2.59303
0.783993,2.59641
0.784993,2.59979
0.785993,2.60318
0.786993,2.60657
0.787993,2.60997
0.788993,2.61337
0.789993,2.61677
0.790993,2.62018
0.791993,2.62359
0.792993,2.62701
0.793993,2.63043
0.794993,2.63386
0.795993,2.63729
0.796993,2.64073
0.797993,2.64417
0.798993,2.64761
0.799993,2.65106
0.800993,2.65451
0.801993,2.65797
0.802993,2.66143
0.803993,2.6649
0.804993,2.66837
0.805993,2.67184
0.806993,2.67532
0.807993,2.67881
0.808993,2.6823
0.809993,2.68579
0.810993,2.68929
0.811993,2.69279
0.812993,2.6963
0.813993,2.69981
0.814993,2.70333
0.815993,2.70685
0.816993,2.71037
0.817993,2.7139
0.818993,2.71744
0.819993,2.72097
0.820993,2.72452
0.821993,2.72807
0.822993,2.73162
0.823993,2.73518
0.824993,2.73874
0.825993,2.7423
0.826993,2.74587
0.827993,2.74945
0.828993,2.75303
0.829993,2.75661
0.830993,2.7602
0.831993,2.76379
0.832993,2.76739
0.833993,2.77099
0.834993,2.7746
0.835993,2.77821
0.836993,2.78183
0.837993,2.78545
0.838993,2.78908
0.839993,2.79271
0.840993,2.79634
0.841993,2.79998
0.842993,2.80363
0.843993,2.80728
0.844993,2.81093
0.845993,2.81459
0.846993,2.81825
0.847993,2.82192
0.848993,2.82559
0.849993,2.82927
0.850993,2.83295
0.851993,2.83663
0.852993,2.84033
0.853993,2.84402
0.854993,2.84772
0.855993,2.85143
0.856993,2.85514
0.857993,2.85885
0.858993,2.86257
0.859993,2.86629
0.860992,2.87002
0.861992,2.87376
0.862992,2.87749
0.863992,2.88124
0.864992,2.88498
0.865992,2.88874
0.866992,2.89249
0.867992,2.89626
0.868992,2.90002
0.869992,2.90379
0.870992,2.90757
0.871992,2.91135
0.872992,2.91514
0.873992,2.91893
0.874992,2.92272
0.875992,2.92652
0.876992,2.93033
0.877992,2.93414
0.878992,2.93795
0.879992,2.94177
0.880992,2.94559
0.881992,2.94942
0.882992,2.95326
0.883992,2.9571
0.884992,2.96094
0.885992,2.96479
0.886992,2.96864
0.887992,2.9725
0.888992,2.97636
0.889992,2.98023
0.890992,2.9841
0.891992,2.98798
0.892992,2.99186
0.893992,2.99575
0.894992,2.99964
0.895992,3.00354
0.896992,3.00744
0.897992,3.01135
0.898992,3.01526
0.899992,3.01917
0.900992,3.0231
0.901992,3.02702
0.902992,3.03095
0.903992,3.03489
0.904992,3.03883
0.905992,3.04278
0.906992,3.04673
0.907992,3.05069
0.908992,3.05465
0.909992,3.05861
0.910992,3.06258
0.911992,3.06656
0.912992,3.07054
0.913992,3.07453
0.914992,3.07852
0.915992,3.08251
0.916992,3.08651
0.917992,3.09052
0.918992,3.09453
0.919992,3.09855
0.920992,3.10257
0.921992,3.10659
0.922992,3.11063
0.923992,3.11466
0.924992,3.1187
0.925992,3.12275
0.926992,3.1268
0.927992,3.13086
0.928992,3.13492
0.929992,3.13898
0.930992,3.14306
0.931992,3.14713
0.932992,3.15121
0.933992,3.1553
0.934992,3.15939
0.935992,3.16349
0.936992,3.16759
0.937991,3.1717
0.938991,3.17581
0.939991,3.17993
0.940991,3.18405
0.941991,3.18818
0.942991,3.19231
0.943991,3.19645
0.944991,3.20059
0.945991,3.20474
0.946991,3.20889
0.947991,3.21305
0.948991,3.21721
0.949991,3.22138
0.950991,3.22556
0.951991,3.22974
0.952991,3.23392
0.953991,3.23811
0.954991,3.2423
0.955991,3.2465
0.956991,3.25071
0.957991,3.25492
0.958991,3.25914
0.959991,3.26336
0.960991,3.26758
0.961991,3.27181
0.962991,3.27605
0.963991,3.28029
0.964991,3.28454
0.965991,3.28879
0.966991,3.29305
0.967991,3.29731
0.968991,3.30158
0.969991,3.30585
0.970991,3.31013
0.971991,3.31441
0.972991,3.3187
0.973991,3.323
0.974991,3.3273
0.975991,3.3316
0.976991,3.33591
0.977991,3.34023
0.978991,3.34455
0.979991,3.34887
0.980991,3.3532
0.981991,3.35754
0.982991,3.36188
0.983991,3.36623
0.984991,3.37058
0.985991,3.37494
0.986991,3.37931
0.987991,3.38367
0.988991,3.38805
0.989991,3.39243
0.990991,3.39681
0.991991,3.4012
0.992991,3.4056
0.993991,3.41
0.994991,3.41441
0.995991,3.41882
0.996991,3.42324
0.997991,3.42766
0.998991,3.43209
0.999991,3.43652
1.00099,3.44096
1.00199,3.44541
1.00299,3.44986
1.00399,3.45431
1.00499,3.45877
1.00599,3.46324
1.00699,3.46771
1.00799,3.47219
1.00899,3.47667
1.00999,3.48116
1.01099,3.48566
1.01199,3.49016
1.01299,3.49466
1.01399,3.49917
1.01499,3.50369
1.01599,3.50821
1.01699,3.51274
1.01799,3.51727
1.01899,3.52181
1.01999,3.52635
1.02099,3.5309
1.02199,3.53546
1.02299,3.54002
1.02399,3.54458
1.02499,3.54915
1.02599,3.55373
1.02699,3.55831
1.02799,3.5629
1.02899,3.5675
1.02999,3.5721
1.03099,3.5767
1.03199,3.58131
1.03299,3.58593
1.03399,3.59055
1.03499,3.59518
1.03599,3.59981
1.03699,3.60445
1.03799,3.60909
1.03899,3.61374
1.03999,3.6184
1.04099,3.62306
1.04199,3.62773
1.04299,3.6324
1.04399,3.63708
1.04499,3.64176
1.04599,3.64645
1.04699,3.65115
1.04799,3.65585
1.04899,3.66056
1.04999,3.66527
1.05099,3.66999
1.05199,3.67471
1.05299,3.67944
1.05399,3.68418
1.05499,3.68892
1.05599,3.69367
1.05699,3.69842
1.05799,3.70318
1.05899,3.70794
1.05999,3.71271
1.06099,3.71749
1.06199,3.72227
1.06299,3.72706
1.06399,3.73185
1.06499,3.73665
1.06599,3.74145
1.06699,3.74626
1.06799,3.75108
1.06899,3.7559
1.06999,3.76073
1.07099,3.76556
1.07199,3.7704
1.07299,3.77525
1.07399,3.7801
1.07499,3.78496
1.07599,3.78982
1.07699,3.79469
1.07799,3.79956
1.07899,3.80445
1.07999,3.80933
1.08099,3.81422
1.08199,3.81912
1.08299,3.82403
1.08399,3.82894
1.08499,3.83385
1.08599,3.83878
1.08699,3.8437
1.08799,3.84864
1.08899,3.85358
1.08999,3.85852
1.09099,3.86347
1.092,3.86843
1.093,3.8734
1.094,3.87837
1.095,3.88334
1.096,3.88832
1.097,3.89331
1.098,3.8983
1.099,3.9033
1.1,3.90831
1.101,3.91332
1.102,3.91834
1.103,3.92336
1.104,3.92839
1.105,3.93343
1.106,3.93847
1.107,3.94352
1.108,3.94857
1.109,3.95363
1.11,3.9587
1.111,3.96377
1.112,3.96885
1.113,3.97393
1.114,3.97902
1.115,3.98412
1.116,3.98922
1.117,3.99433
1.118,3.99944
1.119,4.00456
1.12,4.00969
1.121,4.01482
1.122,4.01996
1.123,4.02511
1.124,4.03026
1.125,4.03542
1.126,4.04058
1.127,4.04575
1.128,4.05093
1.129,4.05611
1.13,4.0613
1.131,4.06649
1.132,4.07169
1.133,4.0769
1.134,4.08211
1.135,4.08733
1.136,4.09256
1.137,4.09779
1.138,4.10303
1.139,4.10827
1.14,4.11352
1.141,4.11878
1.142,4.12404
1.143,4.12931
1.144,4.13459
1.145,4.13987
1.146,4.14516
1.147,4.15045
1.148,4.15575
1.149,4.16106
1.15,4.16637
1.151,4.17169
1.152,4.17702
1.153,4.18235
1.154,4.18769
1.155,4.19304
1.156,4.19839
1.157,4.20374
1.158,4.20911
1.159,4.21448
1.16,4.21986
1.161,4.22524
1.162,4.23063
1.163,4.23603
1.164,4.24143
1.165,4.24684
1.166,4.25225
1.167,4.25767
1.168,4.2631
1.169,4.26854
1.17,4.27398
1.171,4.27943
1.172,4.28488
1.173,4.29034
1.174,4.29581
1.175,4.30128
1.176,4.30676
1.177,4.31225
1.178,4.31774
1.179,4.32324
1.18,4.32874
1.181,4.33426
1.182,4.33977
1.183,4.3453
1.184,4.35083
1.185,4.35637
1.186,4.36192
1.187,4.36747
1.188,4.37302
1.189,4.37859
1.19,4.38416
1.191,4.38974
1.192,4.39532
1.193,4.40091
1.194,4.40651
1.195,4.41211
1.196,4.41773
1.197,4.42334
1.198,4.42897
1.199,4.4346
1.2,4.44023
1.201,4.44588
1.202,4.45153
1.203,4.45719
1.204,4.46285
1.205,4.46852
1.206,4.4742
1.207,4.47988
1.208,4.48557
1.209,4.49127
1.21,4.49697
1.211,4.50268
1.212,4.5084
1.213,4.51412
1.214,4.51986
1.215,4.52559
1.216,4.53134
1.217,4.53709
1.218,4.54285
1.219,4.54861
1.22,4.55438
1.221,4.56016
1.222,4.56594
1.223,4.57174
1.224,4.57753
1.225,4.58334
1.226,4.58915
1.227,4.59497
1.228,4.6008
1.229,4.60663
1.23,4.61247
1.231,4.61831
1.232,4.62417
1.233,4.63003
1.234,4.63589
1.235,4.64177
1.236,4.64765
1.237,4.65353
1.238,4.65943
1.239,4.66533
1.24,4.67124
1.241,4.67715
1.242,4.68307
1.243,4.689
1.244,4.69494
1.245,4.70088
1.246,4.70683
1.247,4.71279
1.248,4.71875
1.249,4.72472
1.25,4.7307
1.251,4.73668
1.252,4.74268
1.253,4.74867
1.254,4.75468
1.255,4.76069
1.256,4.76671
1.257,4.77274
1.258,4.77877
1.259,4.78481
1.26,4.79086
1.261,4.79692
1.262,4.80298
1.263,4.80905
1.264,4.81512
1.265,4.8212
1.266,4.82729
1.267,4.83339
1.268,4.8395
1.269,4.84561
1.27,4.85173
1.271,4.85785
1.272,4.86398
1.273,4.87012
1.274,4.87627
1.275,4.88242
1.276,4.88859
1.277,4.89475
1.278,4.90093
1.279,4.90711
1.28,4.9133
1.281,4.9195
1.282,4.9257
1.283,4.93192
1.284,4.93814
1.285,4.94436
1.286,4.95059
1.287,4.95683
1.288,4.96308
1.289,4.96934
1.29,4.9756
1.291,4.98187
1.292,4.98815
1.293,4.99443
1.294,5.00072
1.295,5.00702
1.296,5.01333
1.297,5.01964
1.298,5.02596
1.299,5.03229
1.3,5.03862
1.301,5.04497
1.302,5.05132
1.303,5.05767
1.304,5.06404
1.305,5.07041
1.30601,5.07679
1.30701,5.08318
1.30801,5.08957
1.30901,5.09597
1.31001,5.10238
1.31101,5.1088
1.31201,5.11522
1.31301,5.12165
1.31401,5.12809
1.31501,5.13454
1.31601,5.14099
1.31701,5.14745
1.31801,5.15392
1.31901,5.1604
1.32001,5.16688
1.32101,5.17337
1.32201,5.17987
1.32301,5.18637
1.32401,5.19289
1.32501,5.19941
1.32601,5.20594
1.32701,5.21247
1.32801,5.21902
1.32901,5.22557
1.33001,5.23213
1.33101,5.23869
1.33201,5.24527
1.33301,5.25185
1.33401,5.25844
1.33501,5.26503
1.33601,5.27164
1.33701,5.27825
1.33801,5.28487
1.33901,5.2915
1.34001,5.29813
1.34101,5.30477
1.34201,5.31142
1.34301,5.31808
1.34401,5.32475
1.34501,5.33142
1.34601,5.3381
1.34701,5.34479
1.34801,5.35148
1.34901,5.35819
1.35001,5.3649
1.35101,5.37162
1.35201,5.37834
1.35301,5.38508
1.35401,5.39182
1.35501,5.39857
1.35601,5.40533
1.35701,5.41209
1.35801,5.41887
1.35901,5.42565
1.36001,5.43244
1.36101,5.43923
1.36201,5.44604
1.36301,5.45285
1.36401,5.45967
1.36501,5.4665
1.36601,5.47333
1.36701,5.48018
1.36801,5.48703
1.36901,5.49389
1.37001,5.50076
1.37101,5.50763
1.37201,5.51451
1.37301,5.52141
1.37401,5.5283
1.37501,5.53521
1.37601,5.54212
1.37701,5.54905
1.37801,5.55598
1.37901,5.56292
1.38001,5.56986
1.38101,5.57682
1.38201,5.58378
1.38301,5.59075
1.38401,5.59773
1.38501,5.60471
1.38601,5.61171
1.38701,5.61871
1.38801,5.62572
1.38901,5.63274
1.39001,5.63976
1.39101,5.6468
1.39201,5.65384
1.39301,5.66089
1.39401,5.66795
1.39501,5.67501
1.39601,5.68209
1.39701,5.68917
1.39801,5.69626
1.39901,5.70336
1.40001,5.71047
1.40101,5.71758
1.40201,5.7247
1.40301,5.73184
1.40401,5.73898
1.40501,5.74612
1.40601,5.75328
1.40701,5.76044
1.40801,5.76761
1.40901,5.77479
1.41001,5.78198
1.41101,5.78918
1.41201,5.79638
1.41301,5.8036
1.41401,5.81082
1.41501,5.81805
1.41601,5.82528
1.41701,5.83253
1.41801,5.83978
1.41901,5.84705
1.42001,5.85432
1.42101,5.86159
1.42201,5.86888
1.42301,5.87618
1.42401,5.88348
1.42501,5.89079
1.42601,5.89811
1.42701,5.90544
1.42801,5.91278
1.42901,5.92012
1.43001,5.92748
1.43101,5.93484
1.43201,5.94221
1.43301,5.94959
1.43401,5.95698
1.43501,5.96437
1.43601,5.97178
1.43701,5.97919
1.43801,5.98661
1.43901,5.99404
1.44001,6.00148
1.44101,6.00892
1.44201,6.01638
1.44301,6.02384
1.44401,6.03131
1.44501,6.03879
1.44601,6.04628
1.44701,6.05378
1.44801,6.06128
1.44901,6.06879
1.45001,6.07632
1.45101,6.08385
1.45201,6.09139
